iau_id1,eng_name,orig_name,foundedyr,yrclosed,private01,divisions,phd_granting,specialized,countrycode,latitude,longitude
IAU-000633-1,University Of Arts,Higher Institute of Arts; Academy of Arts (UART),1966,,0,3,0,1,ALB,41.3177272,19.8203662
IAU-016982-1,Albanian University,(AU),2004,,1,4,1,0,ALB,41.3331111,19.8170095
IAU-019892-1,Eqrem ??Abej University Of Gjirokstra,Universiteti 'Eqrem ??abej' Gjirokast??r (UOGJ),1971,,0,2,0,0,ALB,40.0824861,20.1370951
IAU-019893-1,"Fan S. Noli University, Kor??A",Fan S. Noli University,1971,,0,4,1,0,ALB,40.6274667,20.7854247
IAU-019895-1,Marin Barleti University,Universiteti 'Marin Barleti',2005,,1,2,0,0,ALB,41.3130603,19.814951
IAU-019896-1,Aldent University,Universiteti Aldent (ALU),2003,,1,5,0,0,ALB,41.332722,19.82266
IAU-019897-1,Aleksand??R Moisiu University Of Durr??S,Aleksander Moisiu University of Durres (Universiteti ???Aleksand??r Moisiu???),2005,,0,4,0,0,ALB,41.3133614,19.4342029
IAU-019899-1,Agricultural University Of Tirana,Universiteti Bujq??sor i Tiran??s (UBT),1951,,0,5,1,0,ALB,41.3615567,19.769577
IAU-019900-1,Erode University,Universiteti Epoka,2007,,1,3,1,0,ALB,41.40506,19.705836
IAU-019901-1,European University In Tirana,Universiteti Europian i Tiran??s (EUT),2006,,1,4,1,0,ALB,41.3420364,19.8451916
IAU-019903-1,"University Of Shkodra, Luigj Gurakuqi",Universiteti i Shkodr??s 'Luigj Gurakuqi' (USH),1957,,0,6,1,0,ALB,42.0662237,19.5095856
IAU-019904-1,Sports University Of Tirana,Universiteti i Sporteve t?? Tiran??s (UST),1948,,0,4,1,0,ALB,41.3307726,19.8024462
IAU-019905-1,University Of Tirana,Universiteti i Tiran??s (UT),1957,,0,6,1,0,ALB,41.3574439,19.839334
IAU-019906-1,University Of Vlora Ismail Qemali,Universiteti i Vlor??s Ismail Qemali (UV),1994,,0,4,1,0,ALB,40.4542704,19.4847554
IAU-019909-1,Luarasi University,Universiteti Luarasi,2003,,1,2,0,0,ALB,41.319163,19.8284541
IAU-019910-1,Police University,Universiteti POLIS (U-POLIS),2006,,1,2,0,0,ALB,41.3525324,19.7504196
IAU-020336-1,University Of New York Tirana,University of New York Tirana,2002,,1,5,1,0,ALB,41.309445,19.801978
IAU-021857-1,University Our Lady Of Good Counsel,Universit?? Cattolica Nostra Signora del Buon Consiglio (OLGC),2004,,1,4,0,0,ALB,41.3342105,19.7979909
IAU-023044-1,University College Bed??R,Kolegji Universitar Bed??r (UCB),2011,,1,2,0,0,ALB,41.3392547,19.8110335
IAU-023218-1,"Medical University, Tirana","Universiteti i Mjek??sis??, Tiran?? (UMT)",2013,,0,5,1,0,ALB,41.3423528,19.8332456
IAU-023220-1,Canadian Institute Of Technology,Instituti Kanadez I Teknologjis?? (CIT),2011,,1,2,0,1,ALB,41.3424138,19.8455747
IAU-026949-1,Metropolitan Tirana University,Universiteti Metropolitan Tirana (UMT),2010,,1,2,0,0,ALB,41.3200683,19.829978
IAU-027206-1,Nehemiah Gateway University,(NG University),2008,,1,1,0,0,ALB,40.8963705,20.6838977
IAU-027230-1,Mediterranean University Of Albania,(UMSh),2007,,1,3,0,0,ALB,41.3218301,19.8033345
IAU-027244-1,Tirana Business University College,(TBU),2010,,1,2,0,1,ALB,41.3232575,19.7942305
IAU-027245-1,University College Of Business,Kolegji Universitar i Biznesit (KUB),2011,,1,2,0,0,ALB,41.3417574,19.7884633
IAU-027246-1,Wisdom University College,Kolegji Universitar ???Wisdom??? (Wisdom UC),2008,,1,2,0,0,ALB,41.3150499,19.8059204
IAU-002166-1,Amine Elokkal El Hadj Moussa Egakhamouk University Centre Of Tamanrasset,Centre Universitaire Amine Elokkal El Hadj Moussa Egakhamouk de Tamanrasset,2005,,0,5,1,0,DZA,22.8151913,5.448912
IAU-002167-1,Belhadj Bouchaib University Center Of Ain T??Mouchent,Centre Universitaire Belhadj Bouchaib de Ain T??mouchent,2005,,0,3,0,0,DZA,35.2947988,-1.1249829
IAU-002170-1,Abdelhafid Boussouf University Center Of Mila,Centre Universitaire Abdelhafid Boussouf de Mila,2008,,0,3,0,0,DZA,36.4626699,6.2150328
IAU-002172-1,Ahmed Zabana University Of R??Lizane,Centre Universitaire Ahmed Zabana de R??lizane,2008,,0,6,1,0,DZA,35.7053145,0.5772543
IAU-002173-1,Ahmed Ben Yahia El Wanchharissi University Center Of Tissemsilt,Centre Universitaire Ahmed Ben Yahia El Wancharissi de Tissemsilt,2005,,0,5,0,0,DZA,35.5986586,1.8240708
IAU-004023-1,School Of Commerce,Ecole des Hautes Etudes Commerciales (HEC Alger),1970,,0,7,1,0,DZA,36.6391369,2.7888215
IAU-004071-1,National School Of Administration,Ecole nationale d'administration (ENA),1964,,0,4,0,1,DZA,36.7529576,3.0244575
IAU-004104-1,School Of Health Management And Administration,Ecole nationale de Management et de l'Administration de la Sant?? (ENMAS),1989,,0,1,0,1,DZA,43.6590888,-79.3927925
IAU-004121-1,National Polytechnic School,Ecole nationale polytechnique (ENP),1925,,0,12,1,0,DZA,36.7231786,3.1507671
IAU-004122-1,National Polytechnic Of Oran,Ecole nationale polytechnique d'Oran (ENPO),1970,,0,7,0,0,DZA,35.6657723,-0.6333503
IAU-004123-2,Kasdi Merbah National School Of Agronomy,Ecole nationale sup??rieure Agronomique Kasdi Merbah (ENSA),1905,,0,9,1,0,DZA,36.7220822,3.1496819
IAU-004147-1,Abdellah Arbaoui National School Of Hydraulic Engineering,Ecole nationale sup??rieure d'Hydraulique Abdellah Arbaoui (ENSH),1972,,0,5,1,0,DZA,36.510707,2.8904507
IAU-004148-1,National School Of Computer Science,Ecole nationale sup??rieure d'Informatique (ESI),1969,,0,1,1,1,DZA,36.7050299,3.1739156
IAU-004155-1,National School Of Management,Ecole nationale sup??rieure de Management,2008,,0,1,1,0,DZA,36.6423275,2.7899072
IAU-004157-1,National Graduate School Of Political Science,Ecole nationale sup??rieure de Sciences politiques,2009,,0,4,1,0,DZA,36.7507703,3.0149271
IAU-004162-1,National School Of Technology,Ecole nationale sup??rieure de Technologie (ENST),2009,,0,4,1,0,DZA,36.7763738,3.2577628
IAU-004172-1,National Marine Science And Coastal Management School,Ecole nationale sup??rieure des Sciences de la Mer et de l'Am??nagement du Littoral (ENSSMAL),1882,,0,2,1,0,DZA,36.7552334,2.9828493
IAU-004173-1,National School Of Civil Engineering,Ecole nationale sup??rieure des Travaux publics (ENSTP),1966,,0,1,1,0,DZA,36.7255932,3.0696041
IAU-004179-1,Rachid Harra??Gue Dely Ibrahim National School Of Sports Science,Ecole nationale sup??rieure en Sciences et Technologie du Sport Rachid Harra??gue Dely Ibrahim (ENS/STS Rachid Harra??gue),1975,,0,1,0,1,DZA,36.7665852,3.0010849
IAU-004186-1,National School Of Veterinary Science,Ecole nationale sup??rieure v??t??rinaire d'Alger (ENSV),1965,,0,1,1,1,DZA,36.7124092,3.1692402
IAU-004197-1,Assia Djebar Teacher Training School Of Constantine,Ecole normale sup??rieure Assia Djebar de Constantine (ENSC),1984,,0,9,1,0,DZA,36.2753045,6.5889926
IAU-004198-1,Teacher Training School Of Kouba,Ecole normale sup??rieure de Kouba (ENS-Kouba),1964,,0,8,1,0,DZA,36.7313962,3.0737082
IAU-004207-1,School Of Architecture And Town Planning,Ecole polytechnique d'Architecture et d'Urbanisme (EPAU),1970,,0,1,1,1,DZA,36.7197667,3.1544373
IAU-004222-1,Algerian Business School,Ecole sup??rieure alg??rienne des Affaires,2004,,0,1,0,1,DZA,36.730584,3.1589429
IAU-004258-1,School Of Banking,Ecole sup??rieure de Banque (ESB),1995,,0,1,0,1,DZA,36.7953678,2.991457
IAU-004261-1,Advanced School Of Commerce,Ecole sup??rieure de Commerce (ESC),1900,,0,4,1,0,DZA,36.640033,2.786879
IAU-004292-1,School Of Magistracy,Ecole sup??rieure de la Magistrature (ESM),1990,,0,1,0,1,DZA,36.7645283,3.0220871
IAU-007886-1,Algerian Petroleum Institute,Institut alg??rien du P??trole,1965,,0,4,0,1,DZA,36.7522736,3.4815161
IAU-008065-1,National School Of Statistics And Applied Economics,??cole nationale sup??rieure de Statistique et d'??conomie appliqu??e,1970,,0,2,1,1,DZA,36.6409416,2.7914018
IAU-008066-1,"National Institute Of Post, Information And Communication Technologies",Institut national de la Poste et des Technologies de l'Information et de la Communication (INPTIC),2007,,0,2,0,1,DZA,36.6624384,3.1451475
IAU-008084-1,National Institute Of Telecommunications And Information And Communication Technologies,Institut National des T??l??communications et des Technologies de l'Information et de la Communication (INTTIC),1964,,0,2,1,1,DZA,35.6649093,-0.6357739
IAU-019477-1,20 August 1955 University Of Skikda,Universit?? 20 ao??t 1955 de Skikda,1986,,0,6,1,0,DZA,36.8488017,6.8893321
IAU-019478-1,8 May 1945 University Of Guelma,Universit?? 8 mai 1945 de Guelma,1992,,0,7,1,0,DZA,36.4515943,7.4189174
IAU-019479-1,Abb??S Laghrour University Of Khenchela,Universit?? Abb??s Laghrour de Khenchela,2001,,0,6,1,0,DZA,35.4717243,7.0926288
IAU-019480-1,Abdelhamid Ibn Badis University Of Mostaganem,Universit?? Abdelhamid Ibn Badis de Mostaganem,1978,,0,11,1,0,DZA,35.9325381,0.0878185
IAU-019483-1,Abderahmane Mira University Of Bejaia,Universit?? de B??ja??a,1983,,0,8,0,0,DZA,36.7502671,5.0407496
IAU-019485-2,University Aboubekr Belkaid Of Tlemcen,Universit?? Aboubekr Belkaid de Tlemcen,1974,,0,8,0,0,DZA,34.9196001,-1.3017452
IAU-019494-1,Ahmed Draya University Of Adrar,Universit?? Ahmed Dra??a d'Adrar,2001,,0,5,0,0,DZA,27.8908444,-0.2865672
IAU-019495-1,Akli Mohand Oulhad University Of Bouira,Universit?? Akli Mohand Oulhadj de Bouira,2005,,0,7,1,0,DZA,36.3816552,3.8932162
IAU-019499-1,Amar Telidji University Of Laghouat,Universit?? Amar Telidji de Laghouat (UATL),1986,,0,8,1,0,DZA,33.7960244,2.8495196
IAU-019502-1,Badji Mokhtar University Of Annaba,Universit?? Badji Mokhtar Annaba (UBMA),1975,,0,11,1,0,DZA,36.8689474,7.7184796
IAU-019539-1,Brothers Mentouri University Of Constantine,Universit?? Constantine 1,1969,,0,11,1,0,DZA,36.3409251,6.6204727
IAU-019540-1,Abdelhamid Mehri University Of Constantine 2,Universit?? Abdelhamid Mehri Constantine 2,2011,,0,6,1,0,DZA,36.2460493,6.5700063
IAU-019543-1,University Of Algiers 3,Universit?? d'Alger 3,2009,,0,4,1,0,DZA,36.756796,2.983806
IAU-019544-1,Benyoucef Benkhedda University Of Algiers 1,Universit?? Benyoucef Benkhedda d'Alger 1,1859,,0,3,1,0,DZA,36.7708722,3.0555347
IAU-019557-1,The Oued University,Universit?? d'El Oued,1995,,0,6,1,0,DZA,33.394364,6.857178
IAU-019558-019612-1,Chadli Bendjedid University Of El Tarf\nMohamed Boudiaf University M'Sila,Universit?? Mohamed Boudiaf M'sila (UMBM),1985,,0,8,1,0,DZA,36.7619589,8.3211257
IAU-019558-1,Chadli Bendjedid University Of El Tarf,Universit?? Chadli Bendjedid El Tarf,1992,,0,6,1,0,DZA,36.7619589,8.3211257
IAU-019561-1,Ahmed Ben Bella University Of Oran 1,Universit?? Ahmed Ben Bella d'Oran 1,1961,,0,10,1,0,DZA,35.6373208,-0.6150587
IAU-019565-1,Tahri Mohammed Bechar University,Universit?? Tahri Mohammed B??char,1986,,0,9,1,0,DZA,31.6040632,-2.232659
IAU-019588-1,University Of Ghardaia,Universit?? de Ghardaia,2005,,0,6,0,0,DZA,32.3895298,3.7776096
IAU-019593-1,Djilali Bounaama University Of Khemis Miliana,Universit?? Djilali Bounaama Khemis Miliana,2001,,0,7,1,0,DZA,36.2540283,2.2366084
IAU-019617-1,Must Kilcome Stomas University Of Mascara,Universit?? Mustapha Stambouli de Mascara,1986,,0,7,1,0,DZA,35.4137949,0.129647
IAU-019646-1,Mohamed Lamine Debaghine University Of Setif 2,Universit?? Mohamed Lamine Debaghine de S??tif 2,2011,,0,3,1,0,DZA,36.2153035,5.4462838
IAU-019680-1,Mohamed Boudiaf University Of Science And Technology Of Oran,Universit?? des Sciences et de la Technologie d'Oran Mohamed Boudiaf (USTOMB),1975,,0,5,1,0,DZA,35.7079001,-0.5789849
IAU-019681-2,Houari Boumedi??Ne University Of Science And Technology,Universit?? des Sciences et de la Technologie Houari Boumedi??ne (USTHB),1974,,0,8,1,0,DZA,36.7113147,3.1817222
IAU-019685-1,Emir Abdelkader University Of Islamic Sciences,Universit?? des Sciences Islamiques Emir Abdelkader,1984,,0,3,1,0,DZA,36.3490994,6.6040823
IAU-019690-1,Djillali Liabes University Of Sidi Bel Abb??S,Universit?? Djillali Liabes de Sidi Bel Abb??s,1978,,0,8,1,0,DZA,35.2095918,-0.6332981
IAU-019691-1,Dr. Tahar Moulay University Of Sa??Da,Universit?? Dr Tahar Moulay de Sa??da,1986,,0,6,1,0,DZA,34.8521918,0.151919
IAU-019692-1,Dr. Yahia Far??S University Of Meda,Universit?? Dr Yahia Far??s de M??d??a,1989,,0,5,1,0,DZA,36.264719,2.7975897
IAU-019711-1,Abou Elkacem Sa??Dallah University Of Algiers 2,Universit?? Abou Elkacem Sa??dallah d???Alger 2,1984,,0,4,1,0,DZA,36.775758,3.003886
IAU-019717-1,Ferhat Abbas University Of Setif 1,Universit?? Ferhat Abbas de S??tif 1 (UFAS),1978,,0,10,1,0,DZA,36.1961376,5.3597161
IAU-019726-1,University Of Batna 1,Hadj Lakhdar,1977,,0,10,1,0,DZA,35.5396548,6.1497675
IAU-019731-1,Hassiba Ben Bouali University Of Chlef,Universit?? Hassiba Ben Bouali de Chlef,1983,,0,9,1,0,DZA,36.2247139,1.2413742
IAU-019732-1,Ibn Khaldoun University Of Tiaret,Universit?? Ibn Khaldoun de Tiaret (UIKT),1980,,0,10,0,0,DZA,35.3356698,1.3027311
IAU-019747-1,Kasdi Member University Of Ouargla,Universit?? Kasdi Merbah Ouargla,1987,,0,12,1,0,DZA,31.9416083,5.3068146
IAU-019752-1,Larbi Ben M'Hidi University Oum-El Bouaghi,Universit?? Larbi Ben M'hidi de Oum-El Bouaghi,1983,,0,8,1,0,DZA,35.8780091,7.090309
IAU-019753-1,Larbi Tebessi University Of Tebessa,Universit?? Larbi Tebessi de Tebessa,1992,,0,5,1,0,DZA,35.4280891,8.0533943
IAU-019770-1,M'Hbed Bougara University Of Boumerdes,Universit?? M'Hamed Bougara de Boumerd??s (UMBB),1981,,0,6,1,0,DZA,36.7631187,3.4763702
IAU-019774-1,Mohamed Chemif Messaadia University Of Souk-Ahras,Universit?? Mohamed Ch??rif Messaadia de Souk-Ahras,2001,,0,8,0,0,DZA,36.298694,7.9259208
IAU-019777-1,Mohamed El Bachir El Ibrahimi University Of Bordj Bou Arreridj,Universit?? Mohamed El Bachir El Ibrahimi de Bordj Bou Arr??ridj,2000,,0,7,1,0,DZA,36.0470328,4.8013693
IAU-019778-1,Mohamed Khider University Of Biskra,Universit?? Mohamed Khider de Biskra,1998,,0,7,0,0,DZA,34.8455368,5.7481969
IAU-019779-1,Mohamed Seddik Ben Yahia University Of Jijel,Universit?? Mohamed Seddik Ben Yahia de Jijel,1998,,0,7,1,0,DZA,36.8012845,5.7517042
IAU-019787-1,Mouloud Mammeri University Of Tizi-Ouzou,Universit?? Mouloud Mammeri de Tizi-Ouzou (UMMTO),1977,,0,11,1,0,DZA,36.7039835,4.0505267
IAU-019830-1,Seed Dahlab University Or Blida,Universit?? Saad Dahlab de Blida (USDB),1981,,0,7,1,0,DZA,36.5047629,2.8759795
IAU-019855-1,Ziane Achour University Of Djelfa,Universit?? Ziane Achour de Djelfa,1990,,0,8,0,0,DZA,34.6539822,3.2845556
IAU-024019-1,Salhi Ahmed University Centre Of Naama,Centre Universitaire Salhi Ahmed de Naama,2009,,0,3,0,0,DZA,33.276426,-0.3178793
IAU-024020-1,Nour Bachir University Center Of El Bayadh,Centre Universitaire Nour Bachir d'El Bayadh (CUNB),2010,,0,4,1,0,DZA,33.659135,1.0684559
IAU-024021-1,Lounici Ali University Of Blida 2,Universit?? d'El Affroun,2013,,0,4,1,0,DZA,36.4480667,2.639401
IAU-024024-1,University Of Continuing Education,Universit?? de la Formation Continue (UFC),1990,,0,1,0,0,DZA,43.6667302,-79.3998276
IAU-024027-1,University Of Constantine 3,Universit?? de Constantine 3,2011,,0,7,0,0,DZA,36.2833324,6.5909949
IAU-024028-1,University Of Batna 2,Universit?? de Batna 2,1977,,0,8,1,0,DZA,35.6346757,6.2774298
IAU-024037-1,Mohamed Ben Ahmed University Of Oran 2,Universit?? Mohamed Ben Ahmed d'Oran 2,2014,,0,6,0,0,DZA,35.7354028,-0.5364174
IAU-024060-1,National School Of Journalism And Information Sciences,Ecole nationale sup??rieure de Journalisme et des Sciences de l'information (ENSJSI),2010,,0,1,0,1,DZA,36.7507703,3.0149271
IAU-024061-1,National Polytechnic School Of Constantine,Ecole nationale polytechnique de Constantine,2011,,0,4,0,1,DZA,36.2767083,6.5864961
IAU-024062-1,National School Of Of Mining And Metallurgy,Ecole nationale sup??rieure des Mines et de la M??tallurgie (ENSMM),2009,,0,2,1,0,DZA,36.820435,7.7271765
IAU-024063-1,National School Of Biotechnology,Ecole nationale sup??rieure de Biotechnologie (ENSB),2014,,0,1,1,1,DZA,36.2796602,6.5901235
IAU-024064-1,National School Of Computer Science Sidi Bel Abb??S,Ecole nationale sup??rieure d'Informatique de Sidi Bel Abb??s (ENSI),2014,,0,1,1,1,DZA,35.2076456,-0.628998
IAU-024065-1,Teacher Training School Of Bouzar??Ah,Ecole normale sup??rieure de Bouzar??ah,1984,,0,5,0,1,DZA,36.7816117,3.0124453
IAU-024071-1,Teacher Training School Of Laghouat,Ecole normale sup??rieure de Laghouat,1986,,0,6,0,1,DZA,33.8107656,2.8644771
IAU-024072-1,Technical And Teacher Training School Of Skikda,Ecole normale sup??rieure d'enseignement technologique de Skikda (ENSET Skikda),1988,,0,5,0,1,DZA,36.8641217,6.9249062
IAU-019319-1,University Of Andorra,Universitat d'Andorra (UdA),1988,,0,3,1,0,AND,42.4653237,1.490649
IAU-019355-1,Open University Of La Salle,Universitat Oberta La Salle (UOLS),2010,,1,2,1,0,AND,42.5454374,1.513622
IAU-008914-1,Higher Institute Of Social Sciences And International Relations,Instituto superior de Ciencias Sociais e Rela????es Internacionais (ISCRI),2007,,1,6,0,1,AGO,-8.9218151,13.1933751
IAU-009055-1,Higher Technical Institute Of Angola,Instituto Superior T??cnico de Angola (ISTA),2006,,1,4,0,1,AGO,-8.8727586,13.2877585
IAU-018509-3,Augustine Neto University,Universidade Agostinho Neto (UAN),1962,,0,19,1,0,AGO,-8.9429476,13.2808108
IAU-018519-1,Catholic University Of Angola,Universidade Cat??lica de Angola (UCAN),1992,,1,8,0,0,AGO,-8.85756,13.2818806
IAU-018542-1,Belas University,Universidade de Belas (UNIBELAS),2007,,1,4,0,0,AGO,-8.9799514,13.1309205
IAU-018680-1,Gregory Semedo University,Universidade Greg??rio Semedo (UGS),2003,,1,4,0,0,AGO,-8.8992123,13.2008545
IAU-018684-1,Independent University Of Angola,Universidade Independente de Angola (UnIA),2004,,1,12,0,0,AGO,-8.8884165,13.183948
IAU-018686-1,Jean Piaget University Of Angola,Universidade Jean Piaget de Angola (UNIPIAGET de Angola),1999,,1,4,0,0,AGO,-8.9073591,13.4009113
IAU-018705-1,Methodist University Of Angola,Universidade Metodista de Angola (UMA),2007,,1,7,0,0,AGO,-8.8144886,13.2357827
IAU-018716-1,Oscar Ribas University,Universidade ??scar Ribas (UOR),2007,,1,2,0,0,AGO,-8.9218823,13.182865
IAU-018727-1,Private University Of Angola,Universidade Privada de Angola (UPRA),2000,,1,3,0,0,AGO,-8.9160173,13.1937455
IAU-018741-1,Technical University Of Angola,Universidade T??cnica de Angola (UTANGA),2007,,1,4,0,0,AGO,-8.9337781,13.3563823
IAU-024357-1,Lusiada University Of Angola,Universidade Lus??ada de Angola (ULANGOLA),2002,,1,4,0,0,AGO,-8.8158854,13.2297998
IAU-024358-1,Polytechnic Institute Of Technologies And Sciences,Instituto Superior Polit??cnico de Tecnologias e Ci??ncias (ISPTEC),2011,,1,2,0,1,AGO,41.63133,-85.0134723
IAU-024359-1,Metropolitan Polytechnic Institute Of Angola,Instituto Superior Polit??cnico Metropolitano de Angola (IMETRO),2009,,1,3,0,1,AGO,-8.8948577,13.191896
IAU-024360-1,Institute Of Administrative Sciences And Humanities,Instituto Superior de Ci??ncias de Administra????o e Humanas (ISCAH),2012,,1,1,0,1,AGO,31.4942984,74.2983699
IAU-024362-1,Youth Of Dawn Polytechnic Institute,Instituto Superior Polit??cnico Alvorecer da Juventude (ISPAJ),2012,,1,6,0,1,AGO,41.63133,-85.0134723
IAU-024363-1,Polytechnic Institute Of Cazenga,Instituto Superior Polit??cnico do Cazenga (ISPOCA),2011,,1,5,0,1,AGO,-8.8362096,13.3085481
IAU-024364-1,Katangoji Polytechnic Institute,Instituto Superior Polit??cnico Katangoji (ISPK),2012,,1,3,0,1,AGO,-8.9713721,13.1732669
IAU-024365-1,Calendula Polytechnic Institute,Instituto Superior Polit??cnico Kalandula (ISPEKA),2012,,1,4,0,1,AGO,-8.9669995,13.2565427
IAU-024366-1,Polytechnic Institute Of Kangonjo,Instituto Superior Polit??cnico de Kangonjo (IKSA),2011,,1,3,0,1,AGO,-8.7803056,13.3932489
IAU-024367-1,Atlantis Polytechnic Institute,ISP-Atl??ntida (ISPA),2012,,1,4,0,1,AGO,-8.9928931,13.2174084
IAU-024368-1,Institute Of Angola,IS-Angola,2012,,1,20,0,1,AGO,-23.4770466,-46.2557529
IAU-024369-1,Polytechnic Institute Of Benguela,Instituto Superior Polit??cnico de Benguela (ISPB),2011,,1,3,0,1,AGO,-12.5736065,13.4004926
IAU-024371-1,Independent Polytechnic Institute,Instituto Superior Polit??cnico Independente da Hu??la (ISPI),2011,,1,4,0,1,AGO,-14.9584245,13.4842599
IAU-024372-1,Gregorio Semedo Polytechnic Institute,Instituto Superior Pol??tecnico Greg??rio Semedo (IGS),2011,,1,3,0,1,AGO,-14.8934311,13.4638928
IAU-024373-1,Tundavala Polytechnic Institute,Instituto Superior Polit??cnico Tundavala (ISPT),2005,,1,3,0,1,AGO,-14.9163203,13.4930132
IAU-024374-1,Institute Of Social Services,Instituto Superior de Servi??o Social (ISSS),2009,,0,2,0,1,AGO,41.6564858,-85.0001463
IAU-024376-1,Institute Of Educational Sciences,Instituto Superior de Ci??ncias da Educa????o de Luanda (ISCED),2012,,0,5,0,1,AGO,-7.6082329,15.052492
IAU-024377-1,Pedagogical School,ESP-Bengo (ESP),2009,,0,4,0,1,AGO,-8.5935404,13.6050464
IAU-024378-1,Katyavala Bwila University,Universidade Katyavala Buila (UKB),2009,,0,6,0,0,AGO,-12.5817603,13.4106082
IAU-024379-1,Polytechnic Institute Of First Sul,ISPKS-Sumbe (ISPKS),2012,,0,5,0,1,AGO,-11.2051745,13.8411448
IAU-024380-1,November 11 University,Universidade 11 de Novembro (UON),2009,,0,7,0,0,AGO,-6.2743473,14.2518581
IAU-024381-1,Loeji A'Nnondan University,Universidade Lueji A'Nkonde (ULAN),2009,,0,8,0,0,AGO,-7.3734902,20.8373845
IAU-024383-1,Polytechnic School Of Malanje,ESPMalanje (ESPM),2009,,0,5,0,1,AGO,-9.5754889,16.3790483
IAU-024384-1,Polytechnic Institute Of Malanje,ISPMalanje (ISPM),2009,,0,3,0,1,AGO,-9.551291,16.346993
IAU-024385-1,University Of Jos?? Eduardo Dos Santos,N/A (UJES),2009,,0,8,0,0,AGO,-17.7649009,15.766925
IAU-024386-1,Institute Of Educational Sciences Of Huambo,ISCED Huambo (ISCED HBO),2009,,0,5,0,1,AGO,-12.7742514,15.7492125
IAU-024387-1,Pedagogical School Of Bi??,Escola Superior Pedag??gica do Bi?? (ESP-BIE),2009,,0,3,0,1,AGO,43.9454711,-78.8967854
IAU-024388-1,Mandume Ya Ndemufayo University,Universidade Mandume ya Ndemufayo (UMN),2009,,0,6,0,0,AGO,-14.919888,13.4857298
IAU-024389-1,Institute Of Educational Sciences Of Huila,Instituto Superior de Ci??ncias de Educa????o da Hu??la (ISCED Hu??la),2009,,0,13,0,1,AGO,-14.9180842,13.485318
IAU-024390-1,Kimpa Life University,Universidade Kimpa Vita (UNIKIVI),1983,,0,4,0,0,AGO,-7.617492,15.0654544
IAU-024391-1,First Norte Pedagogical School,Escola Superior Pedag??gica do Cuanza Norte (ESPKN),2009,,0,1,0,1,AGO,43.7824893,-79.1887005
IAU-024392-1,Institute Of Educational Sciences Of U??Ge,Instituto Superior de Ci??ncias de Educa????o do U??ge (ISCED-U??ge),2009,,0,5,0,1,AGO,-7.6082329,15.052492
IAU-009078-1,Buenos Aires Technology Institute,Instituto Tecnol??gico de Buenos Aires (ITBA),1959,,1,2,1,0,ARG,-34.6417149,-58.4063908
IAU-009311-1,University Institute - Graduate School Of Economics And Business Administration,Instituto Universitario Escuela Superior de Econom??a y Administraci??n de Empresas (ESEADE),1978,,1,4,1,0,ARG,-34.5809267,-58.4231687
IAU-009313-1,University Institute Of Aeronautics,Instituto Universitario Aeron??utico (IUA),1947,,0,3,0,1,ARG,-31.433833,-64.2757463
IAU-009320-1,Cemic University Institute,Instituto Universitario CEMIC (IUC),1958,,1,1,1,0,ARG,-34.5547183,-58.4950883
IAU-009326-1,University Institute Of Health Sciences - H??Ctor A. Barcel?? Foundation,Instituto Universitario de Ciencias de la Salud Fundaci??n H??ctor A. Barcel?? (IUCS),1968,,1,2,1,0,ARG,-34.5906668,-58.3929117
IAU-009346-1,University Institute Of Mental Health Of The Buenos Aires Psychoanalytical Association (Apdeba),Instituto Universitario de Salud Mental de la Asociaci??n Psicoanal??tica de Buenos Aires (APdeBA) (IUSAM),2005,,1,4,0,1,ARG,-34.5680934,-58.4369261
IAU-009450-1,University Institute School Of Medicine Of The Italian Hospital,Instituto Universitario Escuela de Medicina del Hospital Italiano (IUHI),2000,,1,14,1,0,ARG,-34.6071826,-58.4269255
IAU-009454-1,University Institute - Argentina Business School,Instituto Universitario Escuela Argentina de Negocios (IUEAN),1993,,1,6,0,1,ARG,-34.5997491,-58.3912518
IAU-009461-1,Italian University Institute Of Rosario,Instituto Universitario Italiano de Rosario (IUNIR),1999,,1,4,1,0,ARG,-32.9444102,-60.6421611
IAU-009468-2,National University Institute Of Arts,Universidad Nacional de las Artes (IUNA),1996,,0,9,1,0,ARG,-34.5947588,-58.3995393
IAU-013651-1,Catholic University Of Argentina,Pontificia Universidad Cat??lica Argentina (UCA),1958,,1,22,1,0,ARG,-34.6150543,-58.3657545
IAU-017112-1,Interamerican Open University,Interamerican Open University,1995,,1,10,1,0,ARG,-34.6219228,-58.3792525
IAU-017122-1,Of Silver Adventist University,Universidad Adventista del Plata (UAP),1898,,1,5,1,0,ARG,-32.0755298,-60.4650631
IAU-017170-1,Argentine Business University,Universidad Argentina de la Empresa (UADE),1957,,1,6,1,0,ARG,-34.6173786,-58.3818095
IAU-017171-1,John F. Kennedy Argentine University,Universidad Argentina John F. Kennedy (UK),1964,,1,15,1,0,ARG,-34.6083741,-58.3969758
IAU-017179-1,Atlantis Argentina University,Universidad Atl??ntida Argentina,1994,,1,5,0,0,ARG,-36.7260004,-56.6788536
IAU-017180-1,Southern University,Universidad Austral,1991,,1,9,1,0,ARG,-34.4547474,-58.8606435
IAU-017207-1,Autonomous University Of Entre R??Os,Universidad Aut??noma de Entre R??os (UADER),2000,,0,4,0,0,ARG,-31.7270869,-60.5144501
